Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,bo,boi,boo,Yield_mean,Govt_GDP,GDP_growth
Thailand,2013,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.73,0.7,0.75,1,1,1,1.457833333,16.39879095,2.73
Thailand,2014,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.73,0.7,0.75,1,1,1,1.035416667,16.98710494,0.92
Thailand,2015,THA,578,East Asia & Pacific,Middle income,Upper middle income,0.73,0.7,0.75,1,1,1,0.659333333,17.30534164,2.94
Turkey,1995,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.33,0.33,0.33,NA,NA,NA,NA,10.7858027,7.19
Turkey,1996,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.33,0.33,0.33,NA,NA,NA,NA,11.57077274,7.01
Turkey,1997,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.33,0.3,0.35,0.25,0,0.5,NA,12.2593918,7.53
Turkey,1998,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.33,0.3,0.35,0.25,0,0.5,NA,10.62087092,3.09
Turkey,1999,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.33,0.3,0.35,0.25,0,0.5,NA,12.6933767,-3.39
Turkey,2000,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.3,0.3,0.3,0,0,0,NA,11.98649485,6.64
Turkey,2001,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.3,0.3,0.3,0,0,0,NA,12.7405969,-5.96
Turkey,2002,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.3,0.3,0.3,0,0,0,NA,12.93391916,6.43
Turkey,2003,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.23,0.2,0.25,0,0,0,NA,12.70223934,5.61
Turkey,2004,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.23,0.2,0.25,0,0,0,NA,12.43961299,9.64
Turkey,2005,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.38,0.3,0.45,0.25,0,0.5,NA,12.3048658,9.01
Turkey,2006,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.35,0.3,0.4,0.25,0,0.5,NA,13.01431626,7.11
Turkey,2007,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.35,0.35,0.35,0.25,0,0.5,NA,13.49999923,5.03
Turkey,2008,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.35,0.35,0.35,0.25,0,0.5,NA,13.70527296,0.85
Turkey,2009,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.48,0.35,0.6,0.5,0,1,NA,15.77038375,-4.7
Turkey,2010,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.48,0.35,0.6,0.5,0,1,NA,14.97265829,8.49
Turkey,2011,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.58,0.45,0.7,0.5,0,1,6.894916667,13.70227858,11.11
Turkey,2012,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.58,0.45,0.7,0.5,0,1,6.762916667,14.23238019,4.79
Turkey,2013,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.68,0.6,0.75,0.5,0,1,5.8295,14.12461775,8.49
Turkey,2014,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.7,0.65,0.75,0.75,0.5,1,6.60375,14.09151712,5.17
Turkey,2015,TUR,186,Europe & Central Asia,Middle income,Upper middle income,0.7,0.65,0.75,0.75,0.5,1,7.126833333,13.87806815,6.06
Vietnam,1995,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,NA,NA,NA,NA,8.187704289,9.54
Vietnam,1996,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.39,0.57,0.2,NA,NA,NA,NA,8.352571129,9.34
Vietnam,1997,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.86,1,0.71,1,1,1,NA,8.130781322,8.15
Vietnam,1998,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.94,0.89,1,1,1,1,NA,7.623740664,5.77
Vietnam,1999,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.94,0.89,1,1,1,1,NA,6.785234118,4.77
Vietnam,2000,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,1,1,1,NA,5.947470199,6.79
Vietnam,2001,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,1,1,1,NA,5.861977918,6.9
Vietnam,2002,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,1,1,1,NA,5.758634175,7.08
Vietnam,2003,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,1,1,1,NA,5.851863282,7.34
Vietnam,2004,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.93,0.85,1,0.75,0.5,1,NA,5.878837965,7.79
Vietnam,2005,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.93,0.85,1,0.75,0.5,1,NA,5.465201898,7.55
Vietnam,2006,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.93,0.85,1,0.75,0.5,1,NA,5.532774724,6.98
Vietnam,2007,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.93,0.85,1,0.75,0.5,1,NA,5.55411628,7.13
Vietnam,2008,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,0.75,0.5,1,NA,5.625083924,5.66
Vietnam,2009,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.9,0.9,0.9,0.75,0.5,1,6.495166667,5.778355336,5.4
Vietnam,2010,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.9,0.9,0.9,0.75,0.5,1,8.242333333,5.992743479,6.42
Vietnam,2011,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.93,0.95,0.9,1,1,1,9.16825,5.911150116,6.24
Vietnam,2012,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.88,0.85,0.9,1,1,1,8.70375,5.927186356,5.25
Vietnam,2013,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.88,0.85,0.9,1,1,1,6.705333333,6.155864964,5.42
Vietnam,2014,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.88,0.85,0.9,1,1,1,5.456,6.265115327,5.98
Vietnam,2015,VNM,582,East Asia & Pacific,Middle income,Lower middle income,0.88,0.85,0.9,1,1,1,4.68625,6.333263532,6.68
