Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,eq,eqi,eqo,eq_plbn,eq_siln,eq_pabr,eq_siar,bo,boi,boo,bo_plbn,bo_siln,bo_pabr,bo_siar,mm,mmi,mmo,mm_plbn,mm_siln,mm_pabr,mm_siar,ci,cii,cio,ci_plbn,ci_siln,ci_pabr,ci_siar,de,dei,deo,de_plbn,de_siln,de_pabr,de_siar,cc,cci,cco,fc,fci,fco,gs,gsi,gso,di,dii,dio,ldi,re,rei,reo,re_pabr,re_plbn,re_slbn
Australia,2010,AUS,193,East Asia & Pacific,High income,High income: OECD,0.35,0.25,0.45,0.5,0.5,0.5,0,1,0,1,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.5,0,1,0.5,0,1,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Australia,2011,AUS,193,East Asia & Pacific,High income,High income: OECD,0.13,0.20,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Australia,2012,AUS,193,East Asia & Pacific,High income,High income: OECD,0.18,0.30,0.05,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Australia,2013,AUS,193,East Asia & Pacific,High income,High income: OECD,0.18,0.30,0.05,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Australia,2014,AUS,193,East Asia & Pacific,High income,High income: OECD,0.18,0.30,0.05,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Australia,2015,AUS,193,East Asia & Pacific,High income,High income: OECD,0.18,0.30,0.05,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Austria,1995,AUT,122,W Europe,High income,High income: OECD,0.06,0.00,0.11,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,1
Austria,1996,AUT,122,W Europe,High income,High income: OECD,0.06,0.00,0.11,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,1
Austria,1997,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,1998,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,1999,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2000,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2001,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2002,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2003,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2004,AUT,122,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2005,AUT,122,W Europe,High income,High income: OECD,0.25,0.10,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,1,1,0
Austria,2006,AUT,122,W Europe,High income,High income: OECD,0.25,0.10,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,1,1,0
Austria,2007,AUT,122,W Europe,High income,High income: OECD,0.25,0.10,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,1,1,0
Austria,2008,AUT,122,W Europe,High income,High income: OECD,0.25,0.10,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,1,1,0
Austria,2009,AUT,122,W Europe,High income,High income: OECD,0.25,0.10,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,1,0.5,1,1,0
Austria,2010,AUT,122,W Europe,High income,High income: OECD,0.10,0.00,0.20,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2011,AUT,122,W Europe,High income,High income: OECD,0.20,0.10,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2012,AUT,122,W Europe,High income,High income: OECD,0.20,0.10,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2013,AUT,122,W Europe,High income,High income: OECD,0.20,0.10,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2014,AUT,122,W Europe,High income,High income: OECD,0.20,0.10,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Austria,2015,AUT,122,W Europe,High income,High income: OECD,0.20,0.10,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Bahrain,1995,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.00,0.00,0.00,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1996,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.00,0.00,0.00,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1997,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.35,0.55,0.15,0.75,0.5,1,0,1,1,1,0.75,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.5,1,0,0.5,1,0,0,0,0,0,0.5,1,0,0,1,0
Bahrain,1998,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.25,0.35,0.15,0.75,0.5,1,0,1,1,1,0.75,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,1999,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,1,1,1,1,1,1,1,0.75,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2000,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.5,0.5,0.5,0,1,0,1,0.75,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2001,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.30,0.40,0.20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2002,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.5,0.5,0.5,1,1,0,0,0.75,1,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2003,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.5,0.5,0.5,1,1,0,0,0.75,1,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2004,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.43,0.55,0.30,0.5,0.5,0.5,1,1,0,0,0.75,1,0.5,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2005,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.30,0.40,0.20,0.5,0.5,0.5,1,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2006,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.30,0.40,0.20,0.5,0.5,0.5,1,1,0,0,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2007,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.25,0.39,0.11,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,,,,n.a,n.a,n.a,n.a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2008,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2009,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2010,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.23,0.35,0.10,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2011,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2012,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2013,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2014,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bahrain,2015,BHR,419,Middle East & North Africa,High income,High income: nonOECD,0.28,0.40,0.15,0.75,1,0.5,1,1,0,1,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Bangladesh,1995,BGD,513,South Asia,Low income,Low income,0.53,0.44,0.63,0,0,0,0,0,0,0,,,,,,,,0.5,0.5,0.5,1,1,0,0,0.25,0,0.5,n.a,1,0,0,0,0,0,n.a,0,n.a,0,1,1,1,1,1,1,,n.a,n.a,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,1996,BGD,513,South Asia,Low income,Low income,0.81,0.67,0.94,0.25,0,0.5,0,1,0,0,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,1997,BGD,513,South Asia,Low income,Low income,0.81,0.67,0.94,0.25,0,0.5,0,1,0,0,,,,n.a,n.a,n.a,n.a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,1998,BGD,513,South Asia,Low income,Low income,0.81,0.67,0.94,0.25,0,0.5,0,1,0,0,,,,n.a,n.a,n.a,n.a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,1999,BGD,513,South Asia,Low income,Low income,0.81,0.67,0.94,0.25,0,0.5,0,1,0,0,,,,n.a,n.a,n.a,n.a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2000,BGD,513,South Asia,Low income,Low income,0.81,0.67,0.94,0.25,0,0.5,0,1,0,0,,,,n.a,n.a,n.a,n.a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2001,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2002,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2003,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2004,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2005,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2006,BGD,513,South Asia,Low income,Low income,0.80,0.65,0.95,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2007,BGD,513,South Asia,Low income,Low income,0.83,0.70,0.95,0.5,0.5,0.5,0,1,0,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2008,BGD,513,South Asia,Low income,Low income,0.83,0.70,0.95,0.5,0.5,0.5,0,1,0,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2009,BGD,513,South Asia,Low income,Low income,0.85,0.75,0.95,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2010,BGD,513,South Asia,Low income,Low income,0.85,0.75,0.95,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2011,BGD,513,South Asia,Low income,Low income,0.85,0.75,0.95,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2012,BGD,513,South Asia,Low income,Low income,0.85,0.75,0.95,0.5,0.5,0.5,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2013,BGD,513,South Asia,Low income,Low income,0.83,0.70,0.95,0.5,0.5,0.5,0,1,0,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2014,BGD,513,South Asia,Low income,Low income,0.85,0.70,1.00,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Bangladesh,2015,BGD,513,South Asia,Low income,Low income,0.85,0.70,1.00,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0.5,0,1,1,0,1
Belgium,1995,BEL,124,W Europe,High income,High income: OECD,0.11,0.00,0.22,0.25,0,0.5,0,1,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1996,BEL,124,W Europe,High income,High income: OECD,0.08,0.00,0.17,0,0,0,0,0,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1997,BEL,124,W Europe,High income,High income: OECD,0.08,0.00,0.17,0,0,0,0,0,0,0,,,,n.a,n.a,n.a,n.a,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1998,BEL,124,W Europe,High income,High income: OECD,0.10,0.00,0.20,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1999,BEL,124,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2000,BEL,124,W Europe,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2001,BEL,124,W Europe,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2002,BEL,124,W Europe,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2003,BEL,124,W Europe,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2004,BEL,124,W Europe,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2005,BEL,124,W Europe,High income,High income: OECD,0.18,0.00,0.35,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2006,BEL,124,W Europe,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2007,BEL,124,W Europe,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2008,BEL,124,W Europe,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2009,BEL,124,W Europe,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
